target_ip,target_geo_country,Time Run,Processed?
204.246.164.112,SG,2023-03-02 02:38:44.518162,Not Processed due to DUPLICATE in past 7 days
185.200.117.142,SG,2023-03-02 02:38:44.520157,Not Processed due to DUPLICATE in past 7 days
52.98.33.130,SG,2023-03-02 02:38:44.522151,Not Processed due to DUPLICATE in past 7 days
23.5.165.146,SG,2023-03-02 02:38:44.525142,Not Processed due to DUPLICATE in past 7 days
52.84.251.50,SG,2023-03-02 02:38:44.527136,Not Processed due to DUPLICATE in past 7 days
52.74.243.124,SG,2023-03-02 02:38:44.530131,Not Processed due to DUPLICATE in past 7 days
121.7.140.29,SG,2023-03-02 02:38:44.533121,Not Processed due to DUPLICATE in past 7 days
43.132.81.247,SG,2023-03-02 02:38:44.535117,Not Processed due to DUPLICATE in past 7 days
104.69.42.77,SG,2023-03-02 02:38:44.537111,Not Processed due to DUPLICATE in past 7 days
17.248.164.17,SG,2023-03-02 02:38:44.539106,Not Processed due to DUPLICATE in past 7 days
17.248.164.10,SG,2023-03-02 02:38:44.541100,Not Processed due to DUPLICATE in past 7 days
54.192.150.37,SG,2023-03-02 02:38:44.543095,Not Processed due to DUPLICATE in past 7 days
54.151.230.219,SG,2023-03-02 02:38:44.545090,Not Processed due to DUPLICATE in past 7 days
157.240.13.174,SG,2023-03-02 02:38:44.549078,Not Processed due to DUPLICATE in past 7 days
13.33.33.38,SG,2023-03-02 02:38:44.552070,Not Processed due to DUPLICATE in past 7 days
161.117.32.237,SG,2023-03-02 02:38:44.554546,Not Processed due to DUPLICATE in past 7 days
13.33.92.224,SG,2023-03-02 02:38:44.558054,Not Processed due to DUPLICATE in past 7 days
45.40.48.215,SG,2023-03-02 02:38:44.563041,Not Processed due to DUPLICATE in past 7 days
13.227.248.101,SG,2023-03-02 02:38:44.566033,Not Processed due to DUPLICATE in past 7 days
157.240.13.14,SG,2023-03-02 02:38:44.568028,Not Processed due to DUPLICATE in past 7 days
23.47.190.131,SG,2023-03-02 02:38:44.571020,Not Processed due to DUPLICATE in past 7 days
161.117.125.44,SG,2023-03-02 02:38:44.573142,Not Processed due to DUPLICATE in past 7 days
184.87.200.27,SG,2023-03-02 02:38:44.576008,Not Processed due to DUPLICATE in past 7 days
172.217.194.97,SG,2023-03-02 02:38:44.578002,Not Processed due to DUPLICATE in past 7 days
23.5.165.66,SG,2023-03-02 02:38:44.580993,Not Processed due to DUPLICATE in past 7 days
20.44.239.154,SG,2023-03-02 02:38:44.582987,Not Processed due to DUPLICATE in past 7 days
13.67.74.235,SG,2023-03-02 02:38:44.584982,Not Processed due to DUPLICATE in past 7 days
18.140.168.176,SG,2023-03-02 02:38:44.586977,Not Processed due to DUPLICATE in past 7 days
3.1.22.50,SG,2023-03-02 02:38:44.589751,Not Processed due to DUPLICATE in past 7 days
13.33.33.70,SG,2023-03-02 02:38:44.591964,Not Processed due to DUPLICATE in past 7 days
203.205.159.17,SG,2023-03-02 02:38:44.593958,Not Processed due to DUPLICATE in past 7 days
104.89.118.22,SG,2023-03-02 02:38:44.595953,Not Processed due to DUPLICATE in past 7 days
52.76.156.186,SG,2023-03-02 02:38:44.597948,Not Processed due to DUPLICATE in past 7 days
52.77.93.191,SG,2023-03-02 02:38:44.599942,Not Processed due to DUPLICATE in past 7 days
17.253.61.216,SG,2023-03-02 02:38:44.601937,Not Processed due to DUPLICATE in past 7 days
157.240.13.48,SG,2023-03-02 02:38:44.603932,Not Processed due to DUPLICATE in past 7 days
139.99.45.37,SG,2023-03-02 02:38:44.606436,Not Processed due to DUPLICATE in past 7 days
23.52.171.137,SG,2023-03-02 02:38:44.608918,Not Processed due to DUPLICATE in past 7 days
17.248.164.44,SG,2023-03-02 02:38:44.610913,Not Processed due to DUPLICATE in past 7 days
150.109.90.118,SG,2023-03-02 02:38:44.612907,Not Processed due to DUPLICATE in past 7 days
203.116.175.122,SG,2023-03-02 02:38:44.614902,Not Processed due to DUPLICATE in past 7 days
17.253.61.215,SG,2023-03-02 02:38:44.616897,Not Processed due to DUPLICATE in past 7 days
172.217.194.132,SG,2023-03-02 02:38:44.618892,Not Processed due to DUPLICATE in past 7 days
52.111.240.11,SG,2023-03-02 02:38:44.620886,Not Processed due to DUPLICATE in past 7 days
51.79.158.73,SG,2023-03-02 02:38:44.623879,Not Processed due to DUPLICATE in past 7 days
184.50.97.221,SG,2023-03-02 02:38:44.625873,Not Processed due to DUPLICATE in past 7 days
116.0.81.227,SG,2023-03-02 02:38:44.627868,Not Processed due to DUPLICATE in past 7 days
13.251.233.244,SG,2023-03-02 02:38:44.629862,Not Processed due to DUPLICATE in past 7 days
52.84.251.86,SG,2023-03-02 02:38:44.631889,Not Processed due to DUPLICATE in past 7 days
101.32.143.30,SG,2023-03-02 02:38:44.633884,Not Processed due to DUPLICATE in past 7 days
184.87.193.72,SG,2023-03-02 02:38:44.635880,Not Processed due to DUPLICATE in past 7 days
13.33.33.108,SG,2023-03-02 02:38:44.637874,Not Processed due to DUPLICATE in past 7 days
74.125.68.153,SG,2023-03-02 02:38:44.639868,Not Processed due to DUPLICATE in past 7 days
156.246.18.131,SG,2023-03-02 02:38:44.641863,Not Processed due to DUPLICATE in past 7 days
18.141.43.183,SG,2023-03-02 02:38:44.643859,Not Processed due to DUPLICATE in past 7 days
104.69.107.45,SG,2023-03-02 02:38:44.645851,Not Processed due to DUPLICATE in past 7 days
184.31.4.207,SG,2023-03-02 02:38:44.647847,Not Processed due to DUPLICATE in past 7 days
17.248.154.5,SG,2023-03-02 02:38:44.649845,Not Processed due to DUPLICATE in past 7 days
17.248.154.22,SG,2023-03-02 02:38:44.651835,Not Processed due to DUPLICATE in past 7 days
116.87.189.216,SG,2023-03-02 02:38:44.653830,Not Processed due to DUPLICATE in past 7 days
17.248.154.39,SG,2023-03-02 02:38:44.655826,Not Processed due to DUPLICATE in past 7 days
17.248.164.102,SG,2023-03-02 02:38:44.658784,Not Processed due to DUPLICATE in past 7 days
17.253.61.203,SG,2023-03-02 02:38:44.660781,Not Processed due to DUPLICATE in past 7 days
103.231.98.196,SG,2023-03-02 02:38:44.662775,Not Processed due to DUPLICATE in past 7 days
124.155.222.26,SG,2023-03-02 02:38:44.665766,Not Processed due to DUPLICATE in past 7 days
13.33.33.51,SG,2023-03-02 02:38:44.667760,Not Processed due to DUPLICATE in past 7 days
54.192.150.13,SG,2023-03-02 02:38:44.669756,Not Processed due to DUPLICATE in past 7 days
13.33.100.132,SG,2023-03-02 02:38:44.672780,Not Processed due to DUPLICATE in past 7 days
91.108.56.173,SG,2023-03-02 02:38:44.675740,Not Processed due to DUPLICATE in past 7 days
52.76.163.242,SG,2023-03-02 02:38:44.677735,Not Processed due to DUPLICATE in past 7 days
