,_id,domain,blocklist_addition_date,x_days_ago,to_skip,last_analysis_date,reputation,last_analysis_stats,total_votes,added_timestamp,processed_timestamp,failure_count,is_priority,source,has_screenshot,has_html,has_javascript,files_log,duration_log,whois_info,dns_info,cert_info,archived_page_info,log_file
645da74e7b4cbcb7ca236637,645da74e7b4cbcb7ca236637,binance-sgd-club.pages.dev,8/3/2023 8:29,7,,1678680363,0,"{'harmless': 0, 'malicious': 0, 'suspicious': 0, 'undetected': 86, 'timeout': 0}","{'harmless': 0, 'malicious': 0}",2023-05-12 10:41:18.927,2023-05-12 12:28:59.361,0,0,resources/upload_folder/8_to_12_mar_20230512_104118.927.csv,1,1,0,"[{'type': 'http_screenshot', 'stderr': ""Screenshot of 'http://binance-sgd-club.pages.dev' written to 'resources/shot-scraper/binance-sgd-club.pages.dev_http_20230512_122900.297.png'\n"", 'stdout': '', 'ss_file_location': 'resources/shot-scraper/binance-sgd-club.pages.dev_http_20230512_122900.297.png'}, {'type': 'https_screenshot', 'stderr': 'Traceback (most recent call last):\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 86, in _run_code\n    exec(code, run_globals)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\Scripts\\shot-scraper.exe\\__main__.py"", line 7, in <module>\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1130, in __call__\n    return self.main(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1055, in main\n    rv = self.invoke(ctx)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1657, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1404, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 760, in invoke\n    return __callback(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 293, in shot\n    shot = take_shot(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 964, in take_shot\n    response = page.goto(url)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\sync_api\\_generated.py"", line 9210, in goto\n    self._sync(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_sync_base.py"", line 104, in _sync\n    return task.result()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_page.py"", line 494, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_frame.py"", line 147, in goto\n    await self._channel.send(""goto"", locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 419, in wrap_api_call\n    return await cb()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_CONNECTION_RESET at https://binance-sgd-club.pages.dev/\n=========================== logs ===========================\nnavigating to ""https://binance-sgd-club.pages.dev/"", waiting until ""load""\n============================================================\n', 'stdout': '', 'ss_file_location': None}, {'type': 'http', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n100  4633  100  4633    0     0   100k      0 --:--:-- --:--:-- --:--:--  105k\n', 'stdout': '', 'html_file_location': 'resources/html/binance-sgd-club.pages.dev_http_20230512_122906.677.html', 'js_file_location': None}, {'type': 'https', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\ncurl: (35) Recv failure: Connection was reset\n', 'stdout': '', 'html_file_location': None, 'js_file_location': None}]","{'vt_call': 0.9196148000000903, 'screenshot': 6.3541583999995055, 'grab_html_js': 0.17371989999992365, 'get_whois_info': 0.3359295000000202, 'get_dns_info': 0.043099399999846355, 'get_cert_info': 0.8252332000001843, 'get_archived_page_info': 0.7744344000002457}","{'registrar': None, 'name': None, 'org': None, 'creation_date': None, 'updated_date': None, 'whois_file_location': 'resources/whois/binance-sgd-club.pages.dev_20230512_122906.874.txt'}","{'gethostbyname_ex': {'alias': [], 'other_ip_address': ['43.245.107.16'], 'gethostbyname_ex_filepath': 'resources/dns/binance-sgd-club.pages.dev_gethostbyname_ex_20230512_122907.209.txt'}, 'dns_resolver_query': None}","{'common_name': 'binance-sgd-club.pages.dev', 'name_value': '*.binance-sgd-club.pages.dev\nbinance-sgd-club.pages.dev', 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'not_before': '2023-05-03T14:31:06', 'latest_cert': '2023-03-05T10:03:21', 'length_cert_json': 4, 'cert_file_location': 'resources/cert/binance-sgd-club.pages.dev_20230512_122907.252.json', 'len(SubjectCN_set)': 2, 'SubjectCN_set': ['binance-sgd-club.pages.dev', '*.binance-sgd-club.pages.dev'], 'len(Issuer_set)': 2, 'Issuer_set': ['C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Domain Validation Secure Server CA'], 'len(AltName_set)': 1, 'AltName_count_min': 2, 'AltName_count_max': 2}","{'newest.archive_url': 'https://web.archive.org/web/20230305110552/http://binance-sgd-club.pages.dev/', 'newest.timestamp': '20230305110552', 'archived_paged_file_location': 'resources/archived_page/binance-sgd-club.pages.dev_20230512_122908.082.json'}",resources/logs/logfile_20230512_104219.230.txt
645da74e7b4cbcb7ca236638,645da74e7b4cbcb7ca236638,caruopay-sg-point.firebaseapp.com,8/3/2023 8:29,7,,1682433554,0,"{'harmless': 53, 'malicious': 16, 'suspicious': 0, 'undetected': 18, 'timeout': 0}","{'harmless': 0, 'malicious': 0}",2023-05-12 10:41:18.927,2023-05-12 11:59:20.924,0,0,resources/upload_folder/8_to_12_mar_20230512_104118.927.csv,1,1,0,"[{'type': 'http_screenshot', 'stderr': ""Screenshot of 'http://caruopay-sg-point.firebaseapp.com' written to 'resources/shot-scraper/caruopay-sg-point.firebaseapp.com_http_20230512_115921.810.png'\n"", 'stdout': '', 'ss_file_location': 'resources/shot-scraper/caruopay-sg-point.firebaseapp.com_http_20230512_115921.810.png'}, {'type': 'https_screenshot', 'stderr': ""Screenshot of 'https://caruopay-sg-point.firebaseapp.com' written to 'resources/shot-scraper/caruopay-sg-point.firebaseapp.com_https_20230512_115921.810.png'\n"", 'stdout': '', 'ss_file_location': 'resources/shot-scraper/caruopay-sg-point.firebaseapp.com_https_20230512_115921.810.png'}, {'type': 'http', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n', 'stdout': '', 'html_file_location': 'resources/html/caruopay-sg-point.firebaseapp.com_http_20230512_115932.149.html', 'js_file_location': None}, {'type': 'https', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n100 10601  100 10601    0     0   113k      0 --:--:-- --:--:-- --:--:--  115k\n', 'stdout': '', 'html_file_location': 'resources/html/caruopay-sg-point.firebaseapp.com_https_20230512_115932.149.html', 'js_file_location': None}]","{'vt_call': 0.8672908999997162, 'screenshot': 10.31030170000031, 'grab_html_js': 0.304544700000406, 'get_whois_info': 0.040184899999985646, 'get_dns_info': 0.03451940000013565, 'get_cert_info': 0.7856822000003376, 'get_archived_page_info': 0.6911086000000068}",,"{'gethostbyname_ex': {'alias': [], 'other_ip_address': ['199.36.158.100'], 'gethostbyname_ex_filepath': 'resources/dns/caruopay-sg-point.firebaseapp.com_gethostbyname_ex_20230512_115932.528.txt'}, 'dns_resolver_query': None}",,,resources/logs/logfile_20230512_104219.230.txt
645da74e7b4cbcb7ca236639,645da74e7b4cbcb7ca236639,laoergood.cn,8/3/2023 8:29,7,,1678237715,0,"{'harmless': 0, 'malicious': 0, 'suspicious': 0, 'undetected': 86, 'timeout': 0}","{'harmless': 0, 'malicious': 0}",2023-05-12 10:41:18.927,2023-05-12 12:24:36.888,0,0,resources/upload_folder/8_to_12_mar_20230512_104118.927.csv,0,0,0,"[{'type': 'http_screenshot', 'stderr': 'Traceback (most recent call last):\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 86, in _run_code\n    exec(code, run_globals)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\Scripts\\shot-scraper.exe\\__main__.py"", line 7, in <module>\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1130, in __call__\n    return self.main(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1055, in main\n    rv = self.invoke(ctx)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1657, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1404, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 760, in invoke\n    return __callback(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 293, in shot\n    shot = take_shot(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 964, in take_shot\n    response = page.goto(url)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\sync_api\\_generated.py"", line 9210, in goto\n    self._sync(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_sync_base.py"", line 104, in _sync\n    return task.result()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_page.py"", line 494, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_frame.py"", line 147, in goto\n    await self._channel.send(""goto"", locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 419, in wrap_api_call\n    return await cb()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_NAME_NOT_RESOLVED at http://laoergood.cn/\n=========================== logs ===========================\nnavigating to ""http://laoergood.cn/"", waiting until ""load""\n============================================================\n', 'stdout': '', 'ss_file_location': None}, {'type': 'https_screenshot', 'stderr': 'Traceback (most recent call last):\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File ""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\\lib\\runpy.py"", line 86, in _run_code\n    exec(code, run_globals)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\Scripts\\shot-scraper.exe\\__main__.py"", line 7, in <module>\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1130, in __call__\n    return self.main(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1055, in main\n    rv = self.invoke(ctx)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1657, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 1404, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\click\\core.py"", line 760, in invoke\n    return __callback(*args, **kwargs)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 293, in shot\n    shot = take_shot(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\shot_scraper\\cli.py"", line 964, in take_shot\n    response = page.goto(url)\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\sync_api\\_generated.py"", line 9210, in goto\n    self._sync(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_sync_base.py"", line 104, in _sync\n    return task.result()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_page.py"", line 494, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_frame.py"", line 147, in goto\n    await self._channel.send(""goto"", locals_to_params(locals()))\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 419, in wrap_api_call\n    return await cb()\n  File ""C:\\Users\\Jun Rong\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python310\\site-packages\\playwright\\_impl\\_connection.py"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_NAME_NOT_RESOLVED at https://laoergood.cn/\n=========================== logs ===========================\nnavigating to ""https://laoergood.cn/"", waiting until ""load""\n============================================================\n', 'stdout': '', 'ss_file_location': None}, {'type': 'http', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0curl: (6) Could not resolve host: laoergood.cn\n', 'stdout': '', 'html_file_location': None, 'js_file_location': None}, {'type': 'https', 'stderr': '  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0curl: (6) Could not resolve host: laoergood.cn\n', 'stdout': '', 'html_file_location': None, 'js_file_location': None}]","{'vt_call': 0.8509469999999055, 'screenshot': 3.446154600000227, 'grab_html_js': 0.04764750000049389, 'get_whois_info': 0.21610640000017156, 'get_dns_info': 0.07750450000003184, 'get_cert_info': 1.0180553000000145, 'get_archived_page_info': 0.9458521999995355}",,"{'gethostbyname_ex': None, 'dns_resolver_query': {'nameserver_list': ['pansy.dnspod.net.', 'marina.dnspod.net.'], 'nameservers_filepath': 'resources/dns/laoergood.cn_nameservers_20230512_122441.523.txt'}}",,,resources/logs/logfile_20230512_104219.230.txt
