_id,added_timestamp,as_owner,asn,country,duration_log,failure_count,files_log,has_html,has_javascript,has_screenshot,ip_address,is_priority,last_analysis_date,last_analysis_stats.harmless,last_analysis_stats.malicious,last_analysis_stats.suspicious,last_analysis_stats.timeout,last_analysis_stats.undetected,processed_timestamp,reputation,source,target_geo_country,to_skip,total_votes.harmless,total_votes.malicious,whois_date,x_days_ago
6437b53f71133c5b7aee57a7,2023-04-13T15:54:39.303Z,Delis LLC,211252,US,null,0,"[{""type"":""http_screenshot"",""stderr"":""Traceback (most recent call last):\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 86, in _run_code\n    exec(code, run_globals)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\Scripts\\shot-scraper.exe\\__main__.py\"", line 7, in <module>\n    sys.exit(cli())\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1128, in __call__\n    return self.main(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1053, in main\n    rv = self.invoke(ctx)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1659, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1395, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 754, in invoke\n    return __callback(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 293, in shot\n    shot = take_shot(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 964, in take_shot\n    response = page.goto(url)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\sync_api\\_generated.py\"", line 9183, in goto\n    self._sync(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_sync_base.py\"", line 104, in _sync\n    return task.result()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_page.py\"", line 491, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_frame.py\"", line 147, in goto\n    await self._channel.send(\""goto\"", locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 419, in wrap_api_call\n    return await cb()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_CONNECTION_TIMED_OUT at http://109.206.240.147/\n=========================== logs ===========================\nnavigating to \""http://109.206.240.147/\"", waiting until \""load\""\n============================================================\n"",""stdout"":"""",""ss_file_location"":null},{""type"":""https_screenshot"",""stderr"":""Traceback (most recent call last):\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 86, in _run_code\n    exec(code, run_globals)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\Scripts\\shot-scraper.exe\\__main__.py\"", line 7, in <module>\n    sys.exit(cli())\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1128, in __call__\n    return self.main(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1053, in main\n    rv = self.invoke(ctx)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1659, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1395, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 754, in invoke\n    return __callback(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 293, in shot\n    shot = take_shot(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 964, in take_shot\n    response = page.goto(url)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\sync_api\\_generated.py\"", line 9183, in goto\n    self._sync(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_sync_base.py\"", line 104, in _sync\n    return task.result()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_page.py\"", line 491, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_frame.py\"", line 147, in goto\n    await self._channel.send(\""goto\"", locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 419, in wrap_api_call\n    return await cb()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_CONNECTION_TIMED_OUT at https://109.206.240.147/\n=========================== logs ===========================\nnavigating to \""https://109.206.240.147/\"", waiting until \""load\""\n============================================================\n"",""stdout"":"""",""ss_file_location"":null},{""type"":""http"",""stderr"":""  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:01 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:02 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:03 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:04 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:05 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:06 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:07 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:08 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:09 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:10 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:11 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:12 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:13 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:14 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:15 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:16 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:17 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:18 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:19 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:20 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:21 --:--:--     0\ncurl: (28) Failed to connect to 109.206.240.147 port 80 after 21035 ms: Couldn't connect to server\n"",""stdout"":"""",""html_file_location"":null,""js_file_location"":null},{""type"":""https"",""stderr"":""  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:01 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:02 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:03 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:04 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:05 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:06 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:07 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:08 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:09 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:10 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:11 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:12 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:13 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:14 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:15 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:16 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:17 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:18 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:19 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:20 --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:--  0:00:21 --:--:--     0\ncurl: (28) Failed to connect to 109.206.240.147 port 443 after 21027 ms: Couldn't connect to server\n"",""stdout"":"""",""html_file_location"":null,""js_file_location"":null}]",0,0,0,109.206.240.147,0,1676551992,70,2,0,0,15,2023-04-18T16:52:59.333Z,0,csv,NL,,0,0,1675771760,7
6437b53f71133c5b7aee57ab,2023-04-13T15:54:39.303Z,ROBLOX-PRODUCTION,22697,US,null,0,"[{""type"":""http_screenshot"",""stderr"":""Traceback (most recent call last):\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 86, in _run_code\n    exec(code, run_globals)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\Scripts\\shot-scraper.exe\\__main__.py\"", line 7, in <module>\n    sys.exit(cli())\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1128, in __call__\n    return self.main(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1053, in main\n    rv = self.invoke(ctx)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1659, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1395, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 754, in invoke\n    return __callback(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 293, in shot\n    shot = take_shot(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 964, in take_shot\n    response = page.goto(url)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\sync_api\\_generated.py\"", line 9183, in goto\n    self._sync(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_sync_base.py\"", line 104, in _sync\n    return task.result()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_page.py\"", line 491, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_frame.py\"", line 147, in goto\n    await self._channel.send(\""goto\"", locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 419, in wrap_api_call\n    return await cb()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_CERT_COMMON_NAME_INVALID at http://128.116.121.3/\n=========================== logs ===========================\nnavigating to \""http://128.116.121.3/\"", waiting until \""load\""\n============================================================\n"",""stdout"":"""",""ss_file_location"":null},{""type"":""https_screenshot"",""stderr"":""Traceback (most recent call last):\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 196, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\runpy.py\"", line 86, in _run_code\n    exec(code, run_globals)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\Scripts\\shot-scraper.exe\\__main__.py\"", line 7, in <module>\n    sys.exit(cli())\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1128, in __call__\n    return self.main(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1053, in main\n    rv = self.invoke(ctx)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1659, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 1395, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\click\\core.py\"", line 754, in invoke\n    return __callback(*args, **kwargs)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 293, in shot\n    shot = take_shot(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\shot_scraper\\cli.py\"", line 964, in take_shot\n    response = page.goto(url)\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\sync_api\\_generated.py\"", line 9183, in goto\n    self._sync(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_sync_base.py\"", line 104, in _sync\n    return task.result()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_page.py\"", line 491, in goto\n    return await self._main_frame.goto(**locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_frame.py\"", line 147, in goto\n    await self._channel.send(\""goto\"", locals_to_params(locals()))\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 44, in send\n    return await self._connection.wrap_api_call(\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 419, in wrap_api_call\n    return await cb()\n  File \""C:\\Users\\puddi\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\playwright\\_impl\\_connection.py\"", line 79, in inner_send\n    result = next(iter(done)).result()\nplaywright._impl._api_types.Error: net::ERR_CERT_COMMON_NAME_INVALID at https://128.116.121.3/\n=========================== logs ===========================\nnavigating to \""https://128.116.121.3/\"", waiting until \""load\""\n============================================================\n"",""stdout"":"""",""ss_file_location"":null},{""type"":""http"",""stderr"":""  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n"",""stdout"":"""",""html_file_location"":""resources/html/128.116.121.3_http_20230418_162957.355.html"",""js_file_location"":null},{""type"":""https"",""stderr"":""  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\n  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0\ncurl: (60) schannel: SNI or certificate check failed: SEC_E_WRONG_PRINCIPAL (0x80090322) - The target principal name is incorrect.\nMore details here: https://curl.se/docs/sslcerts.html\n\ncurl failed to verify the legitimacy of the server and therefore could not\nestablish a secure connection to it. To learn more about this situation and\nhow to fix it, please visit the web page mentioned above.\n"",""stdout"":"""",""html_file_location"":null,""js_file_location"":null}]",1,0,0,128.116.121.3,0,1681777537,78,0,0,0,9,2023-04-18T16:29:50.990Z,0,csv,NL,,0,0,1680306987,7
